Disease,County,Year,MALE,FEMALE
Listeriosis,SANTA CLARA,2002,1,3
Listeriosis,SANTA CLARA,2003,3,2
Listeriosis,SANTA CLARA,2004,5,3
Listeriosis,SANTA CLARA,2005,5,3
Listeriosis,SANTA CLARA,2006,2,1
Listeriosis,SANTA CLARA,2007,3,2
Listeriosis,SANTA CLARA,2008,1,2
Listeriosis,SANTA CLARA,2009,3,3
Listeriosis,SANTA CLARA,2010,8,3
Listeriosis,SANTA CLARA,2011,6,7
Listeriosis,SANTA CLARA,2012,5,3
Listeriosis,SANTA CLARA,2013,1,3
Listeriosis,SANTA CLARA,2014,2,8
Listeriosis,SANTA CLARA,2015,4,3
Listeriosis,SANTA CLARA,2016,3,2
Listeriosis,SANTA CLARA,2017,5,6
Listeriosis,SANTA CLARA,2018,2,4
Listeriosis,SANTA CRUZ,2001,0,0
Listeriosis,SANTA CRUZ,2002,2,0
Listeriosis,SANTA CRUZ,2003,0,1
Listeriosis,SANTA CRUZ,2004,2,1
Listeriosis,SANTA CRUZ,2005,0,1
Listeriosis,SANTA CRUZ,2006,2,0
Listeriosis,SANTA CRUZ,2007,1,1
Listeriosis,SANTA CRUZ,2008,0,0
Listeriosis,SANTA CRUZ,2009,0,1
Listeriosis,SANTA CRUZ,2010,0,0
Listeriosis,SANTA CRUZ,2011,0,0
Listeriosis,SANTA CRUZ,2012,0,0
Listeriosis,SANTA CRUZ,2013,0,0
Listeriosis,SANTA CRUZ,2014,1,1
Listeriosis,SANTA CRUZ,2015,1,1
Listeriosis,SANTA CRUZ,2016,0,2
Listeriosis,SANTA CRUZ,2017,0,0
Listeriosis,SANTA CRUZ,2018,0,0
Listeriosis,SHASTA,2001,0,0
Listeriosis,SHASTA,2002,0,0
Listeriosis,SHASTA,2003,0,0
Listeriosis,SHASTA,2004,0,0
Listeriosis,SHASTA,2005,0,2
Listeriosis,SHASTA,2006,0,0
Listeriosis,SHASTA,2007,0,0
Listeriosis,SHASTA,2008,0,0
Listeriosis,SHASTA,2009,1,0
Listeriosis,SHASTA,2010,0,0
Listeriosis,SHASTA,2011,0,0
Listeriosis,SHASTA,2012,0,0
Listeriosis,SHASTA,2013,0,0
Listeriosis,SHASTA,2014,0,0
Listeriosis,SHASTA,2015,1,0
Listeriosis,SHASTA,2016,1,0
Listeriosis,SHASTA,2017,0,0
Listeriosis,SHASTA,2018,0,0
Listeriosis,SIERRA,2001,0,0
Listeriosis,SIERRA,2002,0,0
Listeriosis,SIERRA,2003,0,0
Listeriosis,SIERRA,2004,0,0
Listeriosis,SIERRA,2005,0,0
Listeriosis,SIERRA,2006,0,0
Listeriosis,SIERRA,2007,0,0
Listeriosis,SIERRA,2008,0,0
Listeriosis,SIERRA,2009,0,0
Listeriosis,SIERRA,2010,0,0
Listeriosis,SIERRA,2011,0,0
Listeriosis,SIERRA,2012,0,0
Listeriosis,SIERRA,2013,0,0
Listeriosis,SIERRA,2014,0,0
Listeriosis,SIERRA,2015,0,0
Listeriosis,SIERRA,2016,0,0
Listeriosis,SIERRA,2017,0,0
Listeriosis,SIERRA,2018,0,0
Listeriosis,SISKIYOU,2001,0,0
Listeriosis,SISKIYOU,2002,0,0
Listeriosis,SISKIYOU,2003,0,0
Listeriosis,SISKIYOU,2004,0,0
Listeriosis,SISKIYOU,2005,0,0
Listeriosis,SISKIYOU,2006,0,0
Listeriosis,SISKIYOU,2007,0,0
Listeriosis,SISKIYOU,2008,0,0
Listeriosis,SISKIYOU,2009,0,0
Listeriosis,SISKIYOU,2010,0,0
Listeriosis,SISKIYOU,2011,0,0
Listeriosis,SISKIYOU,2012,0,0
Listeriosis,SISKIYOU,2013,0,0
Listeriosis,SISKIYOU,2014,0,0
Listeriosis,SISKIYOU,2015,0,0
Listeriosis,SISKIYOU,2016,0,0
Listeriosis,SISKIYOU,2017,0,0
Listeriosis,SISKIYOU,2018,0,0
Listeriosis,SOLANO,2001,1,0
Listeriosis,SOLANO,2002,2,0
Listeriosis,SOLANO,2003,0,0
Listeriosis,SOLANO,2004,0,0
Listeriosis,SOLANO,2005,0,0
Listeriosis,SOLANO,2006,0,0
Listeriosis,SOLANO,2007,1,0
Listeriosis,SOLANO,2008,0,0
Listeriosis,SOLANO,2009,1,0
Listeriosis,SOLANO,2010,0,0
Listeriosis,SOLANO,2011,0,0
Listeriosis,SOLANO,2012,1,0
Listeriosis,SOLANO,2013,0,1
Listeriosis,SOLANO,2014,1,0
Listeriosis,SOLANO,2015,1,0
Listeriosis,SOLANO,2016,0,2
Listeriosis,SOLANO,2017,0,0
Listeriosis,SOLANO,2018,1,0
Listeriosis,SONOMA,2001,1,1
Listeriosis,SONOMA,2002,0,0
Listeriosis,SONOMA,2003,0,0
Listeriosis,SONOMA,2004,0,2
Listeriosis,SONOMA,2005,1,4
Listeriosis,SONOMA,2006,2,1
Listeriosis,SONOMA,2007,0,1
Listeriosis,SONOMA,2008,0,0
Listeriosis,SONOMA,2009,0,1
Listeriosis,SONOMA,2010,0,1
Listeriosis,SONOMA,2011,0,1
Listeriosis,SONOMA,2012,1,1
Listeriosis,SONOMA,2013,2,0
Listeriosis,SONOMA,2014,2,1
Listeriosis,SONOMA,2015,0,1
Listeriosis,SONOMA,2016,2,1
Listeriosis,SONOMA,2017,0,1
Listeriosis,SONOMA,2018,1,1
Listeriosis,STANISLAUS,2001,0,2
Listeriosis,STANISLAUS,2002,0,0
Listeriosis,STANISLAUS,2003,0,0
Listeriosis,STANISLAUS,2004,1,0
Listeriosis,STANISLAUS,2005,0,0
Listeriosis,STANISLAUS,2006,0,0
Listeriosis,STANISLAUS,2007,0,0
Listeriosis,STANISLAUS,2008,1,1
Listeriosis,STANISLAUS,2009,0,1
Listeriosis,STANISLAUS,2010,0,0
Listeriosis,STANISLAUS,2011,0,2
Listeriosis,STANISLAUS,2012,1,0
Listeriosis,STANISLAUS,2013,1,1
Listeriosis,STANISLAUS,2014,0,0
Listeriosis,STANISLAUS,2015,0,1
Listeriosis,STANISLAUS,2016,1,1
Listeriosis,STANISLAUS,2017,0,0
Listeriosis,STANISLAUS,2018,0,0
Listeriosis,SUTTER,2001,0,0
Listeriosis,SUTTER,2002,0,0
Listeriosis,SUTTER,2003,0,0
Listeriosis,SUTTER,2004,0,0
Listeriosis,SUTTER,2005,0,0
Listeriosis,SUTTER,2006,0,0
Listeriosis,SUTTER,2007,0,0
Listeriosis,SUTTER,2008,0,0
Listeriosis,SUTTER,2009,0,0
Listeriosis,SUTTER,2010,0,0
Listeriosis,SUTTER,2011,0,0
Listeriosis,SUTTER,2012,0,0
Listeriosis,SUTTER,2013,0,0
Listeriosis,SUTTER,2014,0,0
Listeriosis,SUTTER,2015,0,0
Listeriosis,SUTTER,2016,,
Listeriosis,SUTTER,2017,0,0
Listeriosis,SUTTER,2018,0,0
Listeriosis,TEHAMA,2001,0,0
Listeriosis,TEHAMA,2002,0,0
Listeriosis,TEHAMA,2003,0,0
Listeriosis,TEHAMA,2004,0,0
Listeriosis,TEHAMA,2005,0,0
Listeriosis,TEHAMA,2006,0,0
Listeriosis,TEHAMA,2007,0,0
Listeriosis,TEHAMA,2008,0,0
Listeriosis,TEHAMA,2009,0,0
Listeriosis,TEHAMA,2010,0,0
Listeriosis,TEHAMA,2011,0,0
Listeriosis,TEHAMA,2012,0,0
Listeriosis,TEHAMA,2013,0,0
Listeriosis,TEHAMA,2014,0,0
Listeriosis,TEHAMA,2015,0,0
Listeriosis,TEHAMA,2016,0,0
Listeriosis,TEHAMA,2017,0,0
Listeriosis,TEHAMA,2018,0,0
Listeriosis,TRINITY,2001,0,0
Listeriosis,TRINITY,2002,0,0
Listeriosis,TRINITY,2003,0,0
Listeriosis,TRINITY,2004,0,0
Listeriosis,TRINITY,2005,0,0
Listeriosis,TRINITY,2006,0,0
Listeriosis,TRINITY,2007,0,0
Listeriosis,TRINITY,2008,0,0
Listeriosis,TRINITY,2009,0,0
Listeriosis,TRINITY,2010,0,0
Listeriosis,TRINITY,2011,0,0
Listeriosis,TRINITY,2012,0,0
Listeriosis,TRINITY,2013,0,0
Listeriosis,TRINITY,2014,0,0
Listeriosis,TRINITY,2015,0,0
Listeriosis,TRINITY,2016,0,0
Listeriosis,TRINITY,2017,0,0
Listeriosis,TRINITY,2018,0,0
Listeriosis,TULARE,2001,1,1
Listeriosis,TULARE,2002,0,0
Listeriosis,TULARE,2003,0,4
Listeriosis,TULARE,2004,0,2
Listeriosis,TULARE,2005,0,1
Listeriosis,TULARE,2006,0,1
Listeriosis,TULARE,2007,1,1
Listeriosis,TULARE,2008,1,0
Listeriosis,TULARE,2009,0,0
Listeriosis,TULARE,2010,0,0
Listeriosis,TULARE,2011,1,0
Listeriosis,TULARE,2012,1,0
Listeriosis,TULARE,2013,0,1
Listeriosis,TULARE,2014,0,2
Listeriosis,TULARE,2015,1,2
Listeriosis,TULARE,2016,0,0
Listeriosis,TULARE,2017,0,0
Listeriosis,TULARE,2018,1,0
Listeriosis,TUOLUMNE,2001,0,0
Listeriosis,TUOLUMNE,2002,0,0
Listeriosis,TUOLUMNE,2003,0,0
Listeriosis,TUOLUMNE,2004,0,0
Listeriosis,TUOLUMNE,2005,0,0
Listeriosis,TUOLUMNE,2006,0,0
Listeriosis,TUOLUMNE,2007,0,0
Listeriosis,TUOLUMNE,2008,0,0
Listeriosis,TUOLUMNE,2009,0,0
Listeriosis,TUOLUMNE,2010,0,0
Listeriosis,TUOLUMNE,2011,0,0
Listeriosis,TUOLUMNE,2012,0,0
Listeriosis,TUOLUMNE,2013,0,0
Listeriosis,TUOLUMNE,2014,0,0
Listeriosis,TUOLUMNE,2015,,
Listeriosis,TUOLUMNE,2016,0,0
Listeriosis,TUOLUMNE,2017,0,0
Listeriosis,TUOLUMNE,2018,0,0
Listeriosis,VENTURA,2001,0,1
Listeriosis,VENTURA,2002,1,0
Listeriosis,VENTURA,2003,1,0
Listeriosis,VENTURA,2004,1,2
Listeriosis,VENTURA,2005,0,2
Listeriosis,VENTURA,2006,0,0
Listeriosis,VENTURA,2007,0,1
Listeriosis,VENTURA,2008,1,2
Listeriosis,VENTURA,2009,1,0
Listeriosis,VENTURA,2010,0,0
Listeriosis,VENTURA,2011,2,0
Listeriosis,VENTURA,2012,1,3
Listeriosis,VENTURA,2013,1,2
Listeriosis,VENTURA,2014,0,1
Listeriosis,VENTURA,2015,0,2
Listeriosis,VENTURA,2016,2,0
Listeriosis,VENTURA,2017,2,1
Listeriosis,VENTURA,2018,0,0
Listeriosis,YOLO,2001,0,0
Listeriosis,YOLO,2002,1,0
Listeriosis,YOLO,2003,0,0
Listeriosis,YOLO,2004,0,2
Listeriosis,YOLO,2005,1,0
Listeriosis,YOLO,2006,0,0
Listeriosis,YOLO,2007,0,0
Listeriosis,YOLO,2008,1,0
Listeriosis,YOLO,2009,0,0
Listeriosis,YOLO,2010,0,0
Listeriosis,YOLO,2011,0,0
Listeriosis,YOLO,2012,0,0
Listeriosis,YOLO,2013,0,0
Listeriosis,YOLO,2014,0,0
Listeriosis,YOLO,2015,0,0
Listeriosis,YOLO,2016,0,2
Listeriosis,YOLO,2017,0,0
Listeriosis,YOLO,2018,0,1
Listeriosis,YUBA,2001,0,0
Listeriosis,YUBA,2002,0,0
Listeriosis,YUBA,2003,0,0
Listeriosis,YUBA,2004,0,0
Listeriosis,YUBA,2005,,
Listeriosis,YUBA,2006,,
Listeriosis,YUBA,2007,0,0
Listeriosis,YUBA,2008,0,0
Listeriosis,YUBA,2009,0,0
Listeriosis,YUBA,2010,0,0
Listeriosis,YUBA,2011,0,0
Listeriosis,YUBA,2012,0,0
Listeriosis,YUBA,2013,0,0
Listeriosis,YUBA,2014,0,0
Listeriosis,YUBA,2015,0,0
Listeriosis,YUBA,2016,0,0
Listeriosis,YUBA,2017,0,0
Listeriosis,YUBA,2018,0,0
Lyme Disease,ALAMEDA,2001,1,2
Lyme Disease,ALAMEDA,2002,4,3
Lyme Disease,ALAMEDA,2003,1,0
Lyme Disease,ALAMEDA,2004,1,0
Lyme Disease,ALAMEDA,2005,3,2
Lyme Disease,ALAMEDA,2006,1,2
Lyme Disease,ALAMEDA,2007,3,0
Lyme Disease,ALAMEDA,2008,3,4
Lyme Disease,ALAMEDA,2009,1,2
Lyme Disease,ALAMEDA,2010,3,1
Lyme Disease,ALAMEDA,2011,0,1
Lyme Disease,ALAMEDA,2012,4,0
Lyme Disease,ALAMEDA,2013,0,0
Lyme Disease,ALAMEDA,2014,4,2
Lyme Disease,ALAMEDA,2015,4,7
Lyme Disease,ALAMEDA,2016,10,4
Lyme Disease,ALAMEDA,2017,4,10
Lyme Disease,ALAMEDA,2018,2,1
Lyme Disease,ALPINE,2001,0,0
Lyme Disease,ALPINE,2002,0,0
Lyme Disease,ALPINE,2003,0,0
Lyme Disease,ALPINE,2004,0,0
Lyme Disease,ALPINE,2005,0,0
Lyme Disease,ALPINE,2006,0,0
Lyme Disease,ALPINE,2007,0,0
Lyme Disease,ALPINE,2008,0,0
Lyme Disease,ALPINE,2009,0,0
Lyme Disease,ALPINE,2010,0,0
Lyme Disease,ALPINE,2011,0,0
Lyme Disease,ALPINE,2012,0,0
Lyme Disease,ALPINE,2013,0,0
Lyme Disease,ALPINE,2014,0,0
Lyme Disease,ALPINE,2015,0,0
Lyme Disease,ALPINE,2016,0,0
Lyme Disease,ALPINE,2017,0,0
Lyme Disease,ALPINE,2018,0,0
Lyme Disease,AMADOR,2001,0,0
Lyme Disease,AMADOR,2002,0,0
Lyme Disease,AMADOR,2003,0,0
Lyme Disease,AMADOR,2004,0,0
Lyme Disease,AMADOR,2005,0,0
Lyme Disease,AMADOR,2006,,
Lyme Disease,AMADOR,2007,,
Lyme Disease,AMADOR,2008,0,0
Lyme Disease,AMADOR,2009,0,0
Lyme Disease,AMADOR,2010,,
Lyme Disease,AMADOR,2011,0,0
Lyme Disease,AMADOR,2012,0,0
Lyme Disease,AMADOR,2013,,
Lyme Disease,AMADOR,2014,0,0
Lyme Disease,AMADOR,2015,,
Lyme Disease,AMADOR,2016,0,0
Lyme Disease,AMADOR,2017,0,0
Lyme Disease,AMADOR,2018,0,0
Lyme Disease,BUTTE,2001,0,0
Lyme Disease,BUTTE,2002,1,2
Lyme Disease,BUTTE,2003,1,2
Lyme Disease,BUTTE,2004,0,1
Lyme Disease,BUTTE,2005,0,0
Lyme Disease,BUTTE,2006,1,0
Lyme Disease,BUTTE,2007,0,0
Lyme Disease,BUTTE,2008,1,1
Lyme Disease,BUTTE,2009,2,2
Lyme Disease,BUTTE,2010,0,1
Lyme Disease,BUTTE,2011,0,0
Lyme Disease,BUTTE,2012,0,1
Lyme Disease,BUTTE,2013,0,0
Lyme Disease,BUTTE,2014,0,2
Lyme Disease,BUTTE,2015,0,0
Lyme Disease,BUTTE,2016,2,1
Lyme Disease,BUTTE,2017,0,0
Lyme Disease,BUTTE,2018,0,0
Lyme Disease,CALAVERAS,2001,0,0
Lyme Disease,CALAVERAS,2002,0,0
Lyme Disease,CALAVERAS,2003,0,0
Lyme Disease,CALAVERAS,2004,0,0
Lyme Disease,CALAVERAS,2005,0,0
Lyme Disease,CALAVERAS,2006,0,0
Lyme Disease,CALAVERAS,2007,0,0
Lyme Disease,CALAVERAS,2008,0,0
Lyme Disease,CALAVERAS,2009,0,0
Lyme Disease,CALAVERAS,2010,0,0
Lyme Disease,CALAVERAS,2011,0,0
Lyme Disease,CALAVERAS,2012,0,0
Lyme Disease,CALAVERAS,2013,0,0
Lyme Disease,CALAVERAS,2014,0,0
Lyme Disease,CALAVERAS,2015,,
Lyme Disease,CALAVERAS,2016,0,0
Lyme Disease,CALAVERAS,2017,,
Lyme Disease,CALAVERAS,2018,0,0
Lyme Disease,COLUSA,2001,0,0
Lyme Disease,COLUSA,2002,0,0
Lyme Disease,COLUSA,2003,0,0
Lyme Disease,COLUSA,2004,0,0
Lyme Disease,COLUSA,2005,0,0
Lyme Disease,COLUSA,2006,0,0
Lyme Disease,COLUSA,2007,0,0
Lyme Disease,COLUSA,2008,0,0
Lyme Disease,COLUSA,2009,0,0
Lyme Disease,COLUSA,2010,0,0
Lyme Disease,COLUSA,2011,0,0
Lyme Disease,COLUSA,2012,0,0
Lyme Disease,COLUSA,2013,0,0
Lyme Disease,COLUSA,2014,0,0
Lyme Disease,COLUSA,2015,0,0
Lyme Disease,COLUSA,2016,0,0
Lyme Disease,COLUSA,2017,0,0
Lyme Disease,COLUSA,2018,0,0
Lyme Disease,CONTRA COSTA,2001,3,2
Lyme Disease,CONTRA COSTA,2002,0,4
Lyme Disease,CONTRA COSTA,2003,2,2
Lyme Disease,CONTRA COSTA,2004,0,0
Lyme Disease,CONTRA COSTA,2005,2,2
Lyme Disease,CONTRA COSTA,2006,0,1
Lyme Disease,CONTRA COSTA,2007,0,0
Lyme Disease,CONTRA COSTA,2008,1,0
Lyme Disease,CONTRA COSTA,2009,1,1
Lyme Disease,CONTRA COSTA,2010,0,0
Lyme Disease,CONTRA COSTA,2011,2,1
Lyme Disease,CONTRA COSTA,2012,2,1
Lyme Disease,CONTRA COSTA,2013,2,2
Lyme Disease,CONTRA COSTA,2014,1,2
Lyme Disease,CONTRA COSTA,2015,4,4
Lyme Disease,CONTRA COSTA,2016,6,5
Lyme Disease,CONTRA COSTA,2017,7,4
Lyme Disease,CONTRA COSTA,2018,3,6
Lyme Disease,DEL NORTE,2001,,
Lyme Disease,DEL NORTE,2002,,
Lyme Disease,DEL NORTE,2003,0,0
Lyme Disease,DEL NORTE,2004,0,0
Lyme Disease,DEL NORTE,2005,0,0
Lyme Disease,DEL NORTE,2006,0,0
Lyme Disease,DEL NORTE,2007,0,0
Lyme Disease,DEL NORTE,2008,0,0
Lyme Disease,DEL NORTE,2009,,
Lyme Disease,DEL NORTE,2010,0,0
Lyme Disease,DEL NORTE,2011,0,0
Lyme Disease,DEL NORTE,2012,0,0
Lyme Disease,DEL NORTE,2013,0,0
Lyme Disease,DEL NORTE,2014,0,0
Lyme Disease,DEL NORTE,2015,0,0
Lyme Disease,DEL NORTE,2016,0,0
Lyme Disease,DEL NORTE,2017,0,0
Lyme Disease,DEL NORTE,2018,0,0
Lyme Disease,EL DORADO,2001,0,0
Lyme Disease,EL DORADO,2002,0,0
Lyme Disease,EL DORADO,2003,0,0
Lyme Disease,EL DORADO,2004,3,1
Lyme Disease,EL DORADO,2005,1,1
Lyme Disease,EL DORADO,2006,1,3
Lyme Disease,EL DORADO,2007,1,1
Lyme Disease,EL DORADO,2008,1,0
Lyme Disease,EL DORADO,2009,2,0
Lyme Disease,EL DORADO,2010,0,2
Lyme Disease,EL DORADO,2011,0,1
Lyme Disease,EL DORADO,2012,0,1
Lyme Disease,EL DORADO,2013,1,2
Lyme Disease,EL DORADO,2014,0,1
Lyme Disease,EL DORADO,2015,1,1
Lyme Disease,EL DORADO,2016,3,1
Lyme Disease,EL DORADO,2017,0,1
Lyme Disease,EL DORADO,2018,0,0
Lyme Disease,FRESNO,2001,0,0
Lyme Disease,FRESNO,2002,0,1
Lyme Disease,FRESNO,2003,0,0
Lyme Disease,FRESNO,2004,0,0
Lyme Disease,FRESNO,2005,0,0
Lyme Disease,FRESNO,2006,1,0
Lyme Disease,FRESNO,2007,0,0
Lyme Disease,FRESNO,2008,2,0
Lyme Disease,FRESNO,2009,2,0
Lyme Disease,FRESNO,2010,1,1
Lyme Disease,FRESNO,2011,0,1
Lyme Disease,FRESNO,2012,3,2
Lyme Disease,FRESNO,2013,0,2
Lyme Disease,FRESNO,2014,0,0
Lyme Disease,FRESNO,2015,0,1
Lyme Disease,FRESNO,2016,0,1
Lyme Disease,FRESNO,2017,0,0
Lyme Disease,FRESNO,2018,0,1
Lyme Disease,GLENN,2001,0,0
Lyme Disease,GLENN,2002,0,0
Lyme Disease,GLENN,2003,0,0
Lyme Disease,GLENN,2004,0,0
Lyme Disease,GLENN,2005,0,0
Lyme Disease,GLENN,2006,0,0
Lyme Disease,GLENN,2007,0,0
Lyme Disease,GLENN,2008,0,0
Lyme Disease,GLENN,2009,0,0
Lyme Disease,GLENN,2010,0,0
Lyme Disease,GLENN,2011,0,0
Lyme Disease,GLENN,2012,0,0
Lyme Disease,GLENN,2013,0,0
Lyme Disease,GLENN,2014,,
Lyme Disease,GLENN,2015,0,0
Lyme Disease,GLENN,2016,0,0
Lyme Disease,GLENN,2017,,
Lyme Disease,GLENN,2018,0,0
Lyme Disease,HUMBOLDT,2001,3,1
Lyme Disease,HUMBOLDT,2002,4,2
Lyme Disease,HUMBOLDT,2003,2,2
Lyme Disease,HUMBOLDT,2004,4,4
Lyme Disease,HUMBOLDT,2005,5,5
Lyme Disease,HUMBOLDT,2006,3,1
Lyme Disease,HUMBOLDT,2007,2,6
Lyme Disease,HUMBOLDT,2008,3,1
Lyme Disease,HUMBOLDT,2009,2,2
Lyme Disease,HUMBOLDT,2010,9,3
Lyme Disease,HUMBOLDT,2011,3,3
Lyme Disease,HUMBOLDT,2012,1,1
Lyme Disease,HUMBOLDT,2013,1,3
Lyme Disease,HUMBOLDT,2014,3,3
Lyme Disease,HUMBOLDT,2015,5,4
Lyme Disease,HUMBOLDT,2016,4,3
Lyme Disease,HUMBOLDT,2017,2,1
Lyme Disease,HUMBOLDT,2018,1,0
Lyme Disease,IMPERIAL,2001,0,0
Lyme Disease,IMPERIAL,2002,0,0
Lyme Disease,IMPERIAL,2003,0,0
Lyme Disease,IMPERIAL,2004,0,0
Lyme Disease,IMPERIAL,2005,0,0
Lyme Disease,IMPERIAL,2006,0,0
Lyme Disease,IMPERIAL,2007,0,0
Lyme Disease,IMPERIAL,2008,0,0
Lyme Disease,IMPERIAL,2009,0,0
Lyme Disease,IMPERIAL,2010,0,0
Lyme Disease,IMPERIAL,2011,0,0
Lyme Disease,IMPERIAL,2012,0,0
Lyme Disease,IMPERIAL,2013,0,0
Lyme Disease,IMPERIAL,2014,0,0
Lyme Disease,IMPERIAL,2015,0,0
Lyme Disease,IMPERIAL,2016,0,1
Lyme Disease,IMPERIAL,2017,0,0
Lyme Disease,IMPERIAL,2018,0,0
Lyme Disease,INYO,2001,,
Lyme Disease,INYO,2002,0,0
Lyme Disease,INYO,2003,0,0
Lyme Disease,INYO,2004,0,0
Lyme Disease,INYO,2005,0,0
Lyme Disease,INYO,2006,,
Lyme Disease,INYO,2007,0,0
Lyme Disease,INYO,2008,0,0
Lyme Disease,INYO,2009,0,0
Lyme Disease,INYO,2010,0,0
Lyme Disease,INYO,2011,0,0
Lyme Disease,INYO,2012,0,0
Lyme Disease,INYO,2013,0,0
Lyme Disease,INYO,2014,0,0
Lyme Disease,INYO,2015,0,0
Lyme Disease,INYO,2016,0,0
Lyme Disease,INYO,2017,0,0
Lyme Disease,INYO,2018,0,0
Lyme Disease,KERN,2001,0,0
Lyme Disease,KERN,2002,2,1
Lyme Disease,KERN,2003,1,0
Lyme Disease,KERN,2004,0,0
Lyme Disease,KERN,2005,0,1
Lyme Disease,KERN,2006,0,1
Lyme Disease,KERN,2007,1,3
Lyme Disease,KERN,2008,1,2
Lyme Disease,KERN,2009,1,0
Lyme Disease,KERN,2010,1,1
Lyme Disease,KERN,2011,0,0
Lyme Disease,KERN,2012,0,0
Lyme Disease,KERN,2013,0,0
Lyme Disease,KERN,2014,0,0
Lyme Disease,KERN,2015,1,0
Lyme Disease,KERN,2016,1,0
Lyme Disease,KERN,2017,0,1
Lyme Disease,KERN,2018,0,0
Lyme Disease,KINGS,2001,0,0
Lyme Disease,KINGS,2002,0,0
Lyme Disease,KINGS,2003,0,0
Lyme Disease,KINGS,2004,0,0
Lyme Disease,KINGS,2005,0,0
Lyme Disease,KINGS,2006,0,0
Lyme Disease,KINGS,2007,0,0
Lyme Disease,KINGS,2008,0,0
Lyme Disease,KINGS,2009,1,0
Lyme Disease,KINGS,2010,0,0
Lyme Disease,KINGS,2011,0,0
Lyme Disease,KINGS,2012,0,0
Lyme Disease,KINGS,2013,1,0
Lyme Disease,KINGS,2014,0,0
Lyme Disease,KINGS,2015,0,0
Lyme Disease,KINGS,2016,0,1
Lyme Disease,KINGS,2017,1,0
Lyme Disease,KINGS,2018,0,0
Lyme Disease,LAKE,2001,0,0
Lyme Disease,LAKE,2002,0,0
Lyme Disease,LAKE,2003,,
Lyme Disease,LAKE,2004,,
Lyme Disease,LAKE,2005,0,0
Lyme Disease,LAKE,2006,0,0
Lyme Disease,LAKE,2007,,
Lyme Disease,LAKE,2008,0,0
Lyme Disease,LAKE,2009,0,0
Lyme Disease,LAKE,2010,0,0
Lyme Disease,LAKE,2011,0,0
Lyme Disease,LAKE,2012,0,0
Lyme Disease,LAKE,2013,0,0
Lyme Disease,LAKE,2014,0,0
Lyme Disease,LAKE,2015,,
Lyme Disease,LAKE,2016,,
Lyme Disease,LAKE,2017,0,0
Lyme Disease,LAKE,2018,,
Lyme Disease,LASSEN,2001,0,0
Lyme Disease,LASSEN,2002,,
Lyme Disease,LASSEN,2003,0,0
Lyme Disease,LASSEN,2004,0,0
Lyme Disease,LASSEN,2005,0,0
Lyme Disease,LASSEN,2006,0,0
Lyme Disease,LASSEN,2007,0,0
Lyme Disease,LASSEN,2008,0,0
Lyme Disease,LASSEN,2009,0,0
Lyme Disease,LASSEN,2010,0,0
Lyme Disease,LASSEN,2011,0,0
Lyme Disease,LASSEN,2012,0,0
Lyme Disease,LASSEN,2013,0,0
Lyme Disease,LASSEN,2014,0,0
Lyme Disease,LASSEN,2015,,
Lyme Disease,LASSEN,2016,0,0
Lyme Disease,LASSEN,2017,0,0
Lyme Disease,LASSEN,2018,0,0
Lyme Disease,LOS ANGELES,2001,3,2
Lyme Disease,LOS ANGELES,2002,2,2
Lyme Disease,LOS ANGELES,2003,2,3
Lyme Disease,LOS ANGELES,2004,1,2
Lyme Disease,LOS ANGELES,2005,4,3
Lyme Disease,LOS ANGELES,2006,7,6
Lyme Disease,LOS ANGELES,2007,4,5
Lyme Disease,LOS ANGELES,2008,5,3
Lyme Disease,LOS ANGELES,2009,2,2
Lyme Disease,LOS ANGELES,2010,5,3
Lyme Disease,LOS ANGELES,2011,5,4
Lyme Disease,LOS ANGELES,2012,1,0
Lyme Disease,LOS ANGELES,2013,13,9
Lyme Disease,LOS ANGELES,2014,4,3
Lyme Disease,LOS ANGELES,2015,5,2
Lyme Disease,LOS ANGELES,2016,1,1
Lyme Disease,LOS ANGELES,2017,2,1
Lyme Disease,LOS ANGELES,2018,2,2
Lyme Disease,MADERA,2001,0,0
Lyme Disease,MADERA,2002,0,0
Lyme Disease,MADERA,2003,0,0
Lyme Disease,MADERA,2004,0,0
Lyme Disease,MADERA,2005,0,0
Lyme Disease,MADERA,2006,0,0
Lyme Disease,MADERA,2007,0,0
Lyme Disease,MADERA,2008,0,0
Lyme Disease,MADERA,2009,0,0
Lyme Disease,MADERA,2010,0,0
Lyme Disease,MADERA,2011,0,1
Lyme Disease,MADERA,2012,0,0
Lyme Disease,MADERA,2013,0,0
Lyme Disease,MADERA,2014,0,0
Lyme Disease,MADERA,2015,0,0
Lyme Disease,MADERA,2016,0,1
Lyme Disease,MADERA,2017,0,0
Lyme Disease,MADERA,2018,0,0
Lyme Disease,MARIN,2001,0,1
Lyme Disease,MARIN,2002,2,2
Lyme Disease,MARIN,2003,1,2
Lyme Disease,MARIN,2004,0,0
Lyme Disease,MARIN,2005,3,2
Lyme Disease,MARIN,2006,2,4
Lyme Disease,MARIN,2007,1,1
Lyme Disease,MARIN,2008,1,2
Lyme Disease,MARIN,2009,2,0
Lyme Disease,MARIN,2010,1,1
Lyme Disease,MARIN,2011,1,0
Lyme Disease,MARIN,2012,3,0
Lyme Disease,MARIN,2013,4,5
Lyme Disease,MARIN,2014,2,2
Lyme Disease,MARIN,2015,3,3
Lyme Disease,MARIN,2016,1,1
